1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2021,94802CHVRN841ST,110020506460,CHEVRON PRODUCTS CO RICHMOND REFINERY,841 CHEVRON WAY,RICHMOND,CONTRA COSTA,CA,94801,"","",37.938779,-122.396453,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1321220220166,Carbonyl sulfide,NO,0000463581,463-58-1,46508,YES,TRI,NO,0,NO,NO,NO,R,Pounds,2200.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.000000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3592.000000,0.000000,0.000000,0.000000,0.000000,3593.000000,0.000000,3734.000000,4341.000000,0.000000,0.000000,4200.000000,138.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3593.000000,7931.000000,3.000000,PRODUCTION,0.910000
2021,93401JBLSC277GR,110000481746,PROMEGA BIOSCIENCES LLC,277 GRANADA DR,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93401,"","",35.251130,-120.666190,NAD83,PROMEGA CORP,089855696,PROMEGA CORP,NO,325,Chemicals,"","","","","","",325413,"","","","","",1321219892092,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,373.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,373.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6781.000000,0.000000,0.000000,6781.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6781.000000,373.200000,0.000000,0.000000,373.200000,0.000000,0.000000,0.000000,0.000000,0.000000,6781.000000,0.000000,0.000000,7154.200000,"",PRODUCTION,0.390000
2021,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1321219856085,Cresol (mixed isomers),NO,0001319773,1319-77-3,83550,YES,TRI,NO,0,NO,NO,NO,R,Pounds,23.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,1120.000000,12880.000000,14000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12880.000000,0.000000,14000.000000,1152.000000,0.000000,0.000000,32.000000,0.000000,1100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13000.000000,14132.000000,"",PRODUCTION,1.190000
2021,93245LPRNF351NB,110012534784,LEPRINO FOODS CO,351 N BELLE HAVEN,LEMOORE,KINGS,CA,93245,"","",36.299428,-119.816072,NAD83,LEPRINO FOODS CO,007076664,LEPRINO FOODS CO,NO,311,Food,"","","","","","",311513,"","","","","",1321219989744,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39616.000000,0.000000,0.000000,39616.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39616.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39616.000000,5067379.000000,0.000000,5106995.000000,"",PRODUCTION,1.020000
2021,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1321219854243,"1,3-Butadiene",NO,0000106990,106-99-0,24042,YES,TRI,NO,0,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",ACTIVITY,1.030000
2021,95050XCLCR1415R,110064101092,STREAMLINE CIRCUITS,1410 MARTIN AVENUE,SANTA CLARA,SANTA CLARA,CA,95050,"","",37.365320,-121.955470,NAD83,NA,"",NA,NO,334,Computers and Electronic Products,"","","","","","",334412,"","","","","",1321219622178,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,1,NO,NO,NO,R,Pounds,5.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255.000000,81.520000,0.000000,81.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.520000,0.000000,27521.000000,0.000000,0.000000,0.000000,27521.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27602.520000,336.520000,0.000000,0.000000,255.000000,0.000000,81.520000,0.000000,0.000000,0.000000,27521.000000,0.000000,0.000000,27857.520000,"",PRODUCTION,1.130000
2021,91761NMLDB1750M,110002143500,DANCO ANODIZING (DBA DANCO METAL SURFACING),1750 MONTICELLO CT,ONTARIO,SAN BERNARDINO,CA,91761,"","",34.032790,-117.613710,NAD83,DANCO ANODIZING,054852439,DANCO ANODIZING,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1321219931589,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25315.000000,0.000000,25315.000000,"",PRODUCTION,1.100000
2021,94802CHVRN576ST,110000483842,CHEVRON RICHMOND TECHNOLOGY CENTER,100 CHEVRON WAY - RM10-3114,RICHMOND,CONTRA COSTA,CA,94801,"","",37.930470,-122.389440,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,NO,999,Other,"","","","","","",541715,"","","","","",1321219964970,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,1,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1282.800000,0.000000,0.000000,1282.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1282.800000,1282.800000,0.000000,0.000000,0.000000,0.000000,1282.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1282.800000,"",ACTIVITY,1.900000
2021,92606CMXCN16161,110025317654,CEMEX IRVINE PLANT,16161 CONSTRUCTION CIR E,IRVINE,ORANGE,CA,92606,"","",33.695460,-117.819750,NAD83,CEMEX INC,049084403,CEMEX INC,NO,327,Nonmetallic Mineral Product,"","","","","","",327320,"","","","","",1321219987082,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,1.000000
2021,94551SDLWR7000E,110000610358,U.S. DOE LAWRENCE LIVERMORE NATIONAL LABORATORY,7000 EAST AVE,LIVERMORE,ALAMEDA,CA,94550,"","",37.679800,-121.717340,NAD83,US DEPARTMENT OF ENERGY,NA,US DEPARTMENT OF ENERGY,YES,999,Other,"","","","","","",541715,928110,"","","","",1321219682705,Mercury,NO,0007439976,7439-97-6,149633,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600000,0.000000,3.500000,0.000000,0.000000,0.000000,3.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,1.700000,0.000000,0.000000,0.100000,1.600000,0.000000,0.000000,0.000000,0.000000,3.500000,0.000000,0.000000,5.200000,"",ACTIVITY,1.000000
2021,94553TSCCRAVONR,110021341332,TESORO REFINING & MARKETING CO LLC,150 SOLANO WAY,MARTINEZ,CONTRA COSTA,CA,94553,"","",38.025100,-122.063900,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1321219887054,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,0,YES,NO,NO,R,Pounds,130.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,152.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.000000,86.000000,0.000000,0.000000,0.000000,0.000000,0.000000,225.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.000000,0.000000,0.000000,0.000000,0.000000,68.000000,0.000000,293.000000,377.000000,0.000000,0.000000,150.000000,230.000000,0.000000,0.000000,0.000000,0.000000,0.000000,310.000000,68.000000,758.000000,"",PRODUCTION,0.000000
2021,90813PTRDM1920L,110002421246,PETRODIAMOND TERMINAL CO,1920 LUGGER WAY,LONG BEACH,LOS ANGELES,CA,90813,"","",33.776200,-118.214100,NAD83,NA,"",NA,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1321220002024,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,0,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192500,0.000000,0.000000,0.000000,0.000000,0.230600,0.000000,0.423100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.879500,0.000000,0.000000,1.879500,0.000000,2.302600,0.423100,0.000000,0.000000,0.000000,0.192500,0.230600,0.000000,0.000000,0.000000,0.000000,0.000000,1.879500,2.302600,"",ACTIVITY,1.160000
2021,90745LDQKR21243,110000476119,SHERWIN-WILLIAMS CO,12401 INDUSTRIAL BLVD,VICTORVILLE,SAN BERNARDINO,CA,92395,"","",34.476183,-117.282931,NAD83,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,"","","","","","",325510,"","","","","",1321220267886,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,NO,R,Pounds,225.000000,700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,925.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.000000,0.000000,0.000000,0.000000,0.000000,166.000000,6873.000000,0.000000,6873.000000,0.000000,0.000000,0.000000,0.000000,711.000000,0.000000,711.000000,0.000000,7750.000000,925.000000,0.000000,0.000000,925.000000,0.000000,0.000000,0.000000,6873.000000,0.000000,166.000000,53.000000,711.000000,8728.000000,"",PRODUCTION,0.660000
2021,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,"","",37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,"","","","","","",325211,"","","","","",1321220391635,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,NO,R,Pounds,29.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0.000000,0.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,508.000000,57.000000,0.000000,0.000000,39.000000,18.000000,0.000000,0.000000,0.000000,0.000000,488.000000,592.000000,2.000000,1139.000000,"",PRODUCTION,0.890000
2021,9174WNRMNF1497D,110042263289,NORMAN FOX & CO.,14970 DON JULIAN RD,INDUSTRY,LOS ANGELES,CA,91746,"","",34.025022,-117.975686,NAD83,NORMAN FOX & CO,064566961,NORMAN FOX & CO,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1321220396853,Cumene,NO,0000098828,98-82-8,18309,YES,TRI,NO,0,YES,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2021,94510XXNCS3400E,110033145353,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,3400 E SECOND ST,BENICIA,SOLANO,CA,94510,"","",38.071670,-122.139750,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1321220475230,Propylene,NO,0000115071,115-07-1,29009,NO,TRI,NO,0,NO,NO,NO,R,Pounds,1420.250000,1627.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3047.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3047.850000,0.000000,0.000000,3047.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.050000,0.000000,3178.900000,"",ACTIVITY,0.980000
2021,95125RMCPC25STN,110001197758,CEMEX SAN JOSE,2005 STONE AVE,SAN JOSE,SANTA CLARA,CA,95125,"","",37.301040,-121.871730,NAD83,CEMEX INC,189840945,CEMEX INC,NO,327,Nonmetallic Mineral Product,"","","","","","",327320,"","","","","",1321219753973,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,1.000000
2021,92660NWPRT4321J,110015679372,NEWPORT FAB LLC (DBA TOWERJAZZ),4321 JAMBOREE ROAD,NEWPORT BEACH,ORANGE,CA,92660,"","",33.661960,-117.858450,NAD83,NEWPORT FAB LLC (DBA TOWERJAZZ),110573743,NEWPORT FAB LLC (DBA TOWERJAZZ),NO,334,Computers and Electronic Products,"","","","","","",334413,"","","","","",1321220522179,Hydrogen fluoride,NO,0007664393,7664-39-3,152371,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,1873.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1873.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.400000,125.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.400000,1998.400000,0.000000,0.000000,1873.000000,0.000000,125.400000,0.000000,0.000000,0.000000,0.000000,106458.000000,0.000000,108456.400000,"",PRODUCTION,1.010000
2021,90248PSCRP17109,110009528751,IPS CORP,17109 S MAIN ST,GARDENA,LOS ANGELES,CA,90248,"","",33.876270,-118.275550,NAD83,NA,"",IPS CORP,NO,325,Chemicals,"","","","","","",325520,"","","","","",1321219935273,Trichloroethylene,NO,0000079016,79-01-6,7526,YES,TRI,NO,0,YES,NO,NO,R,Pounds,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,619.000000,0.000000,0.000000,619.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,473.000000,0.000000,0.000000,0.000000,0.000000,473.000000,0.000000,1092.000000,663.000000,0.000000,0.000000,44.000000,0.000000,619.000000,0.000000,0.000000,0.000000,0.000000,0.000000,473.000000,1136.000000,"",PRODUCTION,1.110000
2021,9135WHLLDY1142P,110064454068,HOLLIDAY ROCK CO  SUN VALLEY,11420 PENROSE ST,SUN VALLEY,LOS ANGELES,CA,91352,"","",34.222490,-118.379990,NAD83,HOLLIDAY ROCK CO INC,NA,HOLLIDAY ROCK CO INC,NO,327,Nonmetallic Mineral Product,"","","","","","",327320,"","","","","",1321220391508,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.056000,0.047000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103000,0.000000,0.000000,0.103000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103000,"",PRODUCTION,1.070000
2021,90220CNTNN2225E,110000474264,PLASKOLITE WEST LLC.,2225 E DEL AMO BLVD,COMPTON,LOS ANGELES,CA,90220,"","",33.846750,-118.226500,NAD83,PLASKOLITE LLC,004281093,PLASKOLITE LLC,NO,325,Chemicals,"","","","","","",325211,"","","","","",1321219446174,Methyl methacrylate,NO,0000080626,80-62-6,8458,YES,TRI,NO,0,NO,NO,NO,R,Pounds,1460.000000,110.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3480.000000,3480.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3480.000000,1570.000000,0.000000,0.000000,1570.000000,0.000000,0.000000,10090.000000,3480.000000,0.000000,0.000000,0.000000,0.000000,15140.000000,"",PRODUCTION,1.000000
